"Station.Name","Dates","Province","ID","Parameter","Latitude","Longitude","Lat","Lon","SDD","SAD","SMD","minFlowDate","minSumFlowDate","minWinterQ","minSummerQ","maxLateSumQ","freshetFactor","summerRainFactor","regime","perc_Gl","maxFreshetQ","COT","minSumFlowMonth","regime_Wenger","DetectLim","nZeroYrs","nYrs","intermittent","Area_km2","KGE","KGE.sqrt","NSE","NSE.log","R2","RMSE","pbias"
"SALLOOMT RIVER NEAR HAGENSBORG","1965-2021","BC","08FB004","Flow and Level","52°25'28"" N","126°31'15"" W",52.4244444444444,-126.520833333333,7,10,4,1999-03-23,1999-09-22,3.79973563218391,6.94777011494253,12.7298275862069,4.40635041155313,1.83221772966105,"Hybrid",0.0163995849060844,16.7429666666667,227,9,"Snowfall",0.001,0,54,FALSE,155.716203093233,0.697616669807751,0.702031331641108,0.359044153958605,0.397955409088996,0.359044153958605,0.789309613676267,3.41
"SALMO RIVER NEAR SALMO","1949-2022","BC","08NE074","Flow and Level","49°02'49"" N","117°17'39"" W",49.0469444444444,-117.294166666667,6,10,4,1999-09-17,1999-09-17,11.3287555555555,6.32774444444444,14.8128777777778,11.4421315276367,2.34094121654724,"Hybrid",0,129.625111111111,230,9,"Snowfall",0.001,0,74,FALSE,1246.2281983385,0.843542678588593,0.847324685006831,0.713548575229307,0.678935443556929,0.713548575229307,0.894814943002282,1.68
"SALMON RIVER ABOVE CAMPBELL LAKE DIVERSION","1981-2018","BC","08HD015","Flow and Level","50°05'25"" N","125°40'41"" W",50.0902777777778,-125.678055555556,7,11,3,1999-08-28,1999-08-28,11.8263827160494,2.26856790123457,25.9274271604938,1.77175430117012,11.4289844030606,"Hybrid",0,20.9534444444444,148.5,8,"Rainfall",0.001,0,37,FALSE,259.993798607967,0.8028186331955,0.822818836700006,0.618448353900435,0.633033347584376,0.618448353900435,0.251071593920204,-1.07
"SALMON RIVER ABOVE MEMEKAY RIVER","1960-2022","BC","08HD007","Flow and Level","50°11'50"" N","125°44'41"" W",50.1972222222222,-125.744722222222,7,11,3,1999-09-08,1999-09-08,15.6691,2.51183777777778,32.1278811111111,1.19598885484918,12.7905875910245,"Rainfall",0,18.7400689655172,119.5,9,"Rainfall",0.001,0,62,FALSE,419.77709822311,0.665270906457637,0.688231885146633,0.504200263174101,0.522131684243513,0.504200263174101,0.42827478220836,-3.58
"SALMON RIVER ABOVE SALMON LAKE","1965-2002","BC","08LE075","Flow","50°17'20"" N","119°57'20"" W",50.2888888888889,-119.955555555556,6,10,3,1999-02-13,1999-10-09,0.125415151515152,0.22020303030303,0.300603333333333,30.1118587962404,1.36511896734419,"Snowfall",0,3.77648333333333,238,10,"Snowfall",0.001,0,36,FALSE,140.794649324915,0.756489942219915,0.764913098747517,0.527253846155257,0.446388906047029,0.527253846155257,0.0478857146981779,-4.35
"SALMON RIVER NEAR PRINCE GEORGE","1953-2022","BC","08KC001","Flow and Level","54°05'47"" N","122°40'47"" W",54.0963888888889,-122.679722222222,5,10,3,1999-09-14,1999-09-14,8.67106944444444,6.56278666666667,20.8037777777778,16.7318678895776,3.16996099895234,"Hybrid",0,145.083188405797,211,9,"Snowfall",0.001,0,63,FALSE,4225.79743368264,0.700801870941974,0.729825298642165,0.651609581074102,0.56854892093906,0.651609581074102,1.7099499720549,-4
"SAN JOSEF RIVER BELOW SHARP CREEK","1990-2022","BC","08HF006","Flow and Level","50°40'09"" N","128°10'06"" W",50.6691666666667,-128.168333333333,4,11,1,1999-08-19,1999-08-19,9.24774074074074,1.32338095238095,14.4933976190476,1.04249286111923,10.9517955453204,"Rainfall",0,9.6407037037037,111,8,"Rainfall",0.001,0,31,FALSE,66.3992990442368,0.726310968730849,0.703468732940556,0.514894641200894,0.49227753564594,0.514894641200894,0.110781756672745,0.41
"SAN JUAN RIVER NEAR PORT RENFREW","1959-2022","BC","08HA010","Flow and Level","48°34'34"" N","124°18'40"" W",48.5761111111111,-124.311111111111,5,11,1,1999-08-21,1999-08-21,69.7368518518519,3.24859642857143,101.368432098765,1.01893998337666,31.2037627103291,"Rainfall",0,71.0576666666667,111,8,"Rainfall",0.001,0,60,FALSE,577.903500211238,0.609105549952801,0.631881804653578,0.476014996900804,0.438545702434289,0.476014996900804,0.605796121872159,-6.83
"SARITA RIVER NEAR BAMFIELD","1948-2022","BC","08HB014","Flow and Level","48°53'33"" N","124°58'09"" W",48.8925,-124.969166666667,5,10,1,1999-08-21,1999-08-21,27.5520114942529,1.75423222222222,40.8529222222222,0.994745152845715,23.2882064898287,"Rainfall",0,27.4072298850575,108.5,8,"Rainfall",0.001,0,70,FALSE,161.950951908161,0.467450438801674,0.58206682563434,0.405120604768196,0.508643819062119,0.405120604768196,0.390481956124252,-6.92
"SEYMOUR RIVER ABOVE LAKEHEAD","1997-2022","BC","08GA079","Flow and Level","49°29'49"" N","122°58'08"" W",49.4969444444444,-122.968888888889,7,11,4,1999-08-21,1999-08-21,5.72391666666667,2.98875972222222,12.9352263888889,2.38081660285061,4.32795794613801,"Hybrid",0,13.6275958333333,164,8,"Hybrid",0.001,0,26,FALSE,82.1110516644058,0.589016695134795,0.603188753095327,0.417308445054219,0.301986826653502,0.417308445054219,0.420482094649116,1.39
"SEYMOUR RIVER BELOW ORCHID CREEK","1992-2022","BC","08GA077","Flow and Level","49°31'13"" N","123°00'14"" W",49.5202777777778,-123.003888888889,7,11,4,1999-08-28,1999-08-28,4.50528809523809,2.52968928571429,9.04312528735632,2.34842468189498,3.5747968489351,"Hybrid",0,10.5803297619048,176,8,"Hybrid",0.001,0,29,FALSE,60.0628505445862,0.410574487761454,0.42145458185263,0.10652556000753,-0.188108466168197,0.10652556000753,0.38797650038013,-1.12
"SEYMOUR RIVER NEAR SEYMOUR ARM","1914-2021","BC","08LE027","Flow and Level","51°15'43"" N","118°56'47"" W",51.2619444444444,-118.946388888889,7,10,4,1999-01-20,1999-10-15,7.97806666666666,21.3918111111111,23.0891888888889,14.4696988688432,1.07934708141173,"Snowfall",0.0176451036121814,115.440222222222,247,10,"Snowfall",0.001,0,55,FALSE,801.611550415219,0.671729582596179,0.662743966841557,0.453602031006138,0.455881630281824,0.453602031006138,2.49474658948972,3.11
"SHERIDAN CREEK ABOVE MCLEESE LAKE","1987-2021","BC","08MC045","Flow and Level","52°25'34"" N","122°17'40"" W",52.4261111111111,-122.294444444444,5,10,2,1999-01-17,1999-10-04,0.0465966666666667,0.0613111111111111,0.146730303030303,29.3148566386995,2.39320900194405,"Hybrid",0,1.3659746031746,202,10,"Snowfall",0.001,0,23,FALSE,92.1028478826196,0.688723469778088,0.688797040368658,0.499693771587876,0.440116255945864,0.499693771587876,0.0164293549302251,-7.47
"SIMILKAMEEN RIVER ABOVE GOODFELLOW CREEK","1974-2021","BC","08NL070","Flow and Level","49°05'38"" N","120°40'21"" W",49.0938888888889,-120.6725,7,10,4,1999-09-26,1999-09-26,2.48692298850575,1.65301494252874,4.70659770114943,13.2108902521373,2.84728079587073,"Hybrid",0,32.8544666666667,235,9,"Snowfall",0.001,0,47,FALSE,407.02005348624,0.809198628068902,0.822579577368721,0.617987465266836,0.678132634262553,0.617987465266836,0.215076740072139,-0.17
"SIMILKAMEEN RIVER AT PRINCETON","1914-2021","BC","08NL007","Flow and Level","49°27'34"" N","120°30'12"" W",49.4594444444445,-120.503333333333,7,10,4,1999-10-08,1999-10-08,6.86520777777778,4.90578888888889,10.89223,13.7432435078844,2.22028102853545,"Hybrid",0,94.3502222222222,236,10,"Snowfall",0.001,0,83,FALSE,1813.00050456184,0.641577670288835,0.680830467472227,0.548154768447272,0.522973884791628,0.548154768447272,1.03098453500142,-1.02
"SIMILKAMEEN RIVER NEAR HEDLEY","1965-2021","BC","08NL038","Flow and Level","49°22'37"" N","120°09'08"" W",49.3769444444444,-120.152222222222,7,10,4,1999-09-26,1999-09-26,16.6724444444444,9.32578888888889,25.7589888888889,11.978294191347,2.76212438387697,"Hybrid",0,199.707444444444,233,9,"Snowfall",0.001,0,57,FALSE,5568.19650800649,0.85158704011306,0.851818412357556,0.708156761269211,0.725090528570108,0.708156761269211,1.19537924341838,-1.06
"SIMPSON CREEK AT THE MOUTH","1969-2020","BC","08EE012","Flow and Level","54°48'35"" N","127°12'14"" W",54.8097222222222,-127.203888888889,7,10,4,1999-02-27,1999-10-31,0.0172555555555555,0.196776666666667,0.195728888888889,57.8453960077272,0.99467529460923,"Snowfall",0,0.998154444444444,253,10,"Snowfall",0.001,0,46,FALSE,13.2304535169495,0.593535941198406,0.629876327457492,0.474492223883162,0.51750488313221,0.474492223883162,0.0240390144780209,0.46
"SIMPSON CREEK NEAR KOPRINO HARBOUR","1998-2022","BC","08HF013","Flow and Level","50°30'44"" N","127°50'31"" W",50.5122222222222,-127.841944444444,4,11,1,1999-08-20,1999-08-20,1.61054833333333,0.152315151515152,3.01681212121212,1.06453441445975,19.8063823014484,"Rainfall",0,1.71448412698413,102.5,8,"Rainfall",0.001,0,24,FALSE,16.709399838844,0.753702345758731,0.744969958152034,0.598789324737175,0.566184130202797,0.598789324737175,0.0207846436579782,-4.17
"SKEENA RIVER ABOVE BABINE RIVER","1970-2021","BC","08EB005","Flow and Level","55°43'01"" N","127°41'12"" W",55.7169444444444,-127.686666666667,7,10,4,1999-02-27,1999-09-25,47.727962962963,313.330196078431,364.37,26.468842228799,1.162894622224,"Snowfall",0.00891160601298648,1263.30392156863,249,9,"Snowfall",0.001,0,38,FALSE,12589.1738952672,0.636196597281359,0.634725962572752,0.318397132619941,0.393006306718337,0.318397132619941,41.6148642966812,3.13
"SKEENA RIVER AT USK","1928-2022","BC","08EF001","Flow and Level","54°37'54"" N","128°25'49"" W",54.6316666666667,-128.430277777778,7,10,4,1999-03-06,1999-09-27,169.617777777778,783.972222222222,846.444444444444,17.3335997274919,1.07968678028558,"Snowfall",0.00854269193730026,2940.08666666667,247,9,"Snowfall",0.001,0,89,FALSE,42267.5689555567,0.747641678643006,0.753158131160258,0.544276235608304,0.600099447537052,0.544276235608304,76.6189322826187,1.83
"SLESSE CREEK NEAR VEDDER CROSSING","1957-2021","BC","08MH056","Flow and Level","49°04'18"" N","121°41'59"" W",49.0716666666667,-121.699722222222,7,11,4,1999-09-25,1999-09-25,6.46552222222222,4.58257777777778,14.4606206896552,3.33530848242902,3.15556470416691,"Hybrid",0,21.5645111111111,207.5,9,"Snowfall",0.001,0,63,FALSE,160.235999541308,0.613358927041311,0.559977998855508,0.398932185645982,0.256666498272395,0.398932185645982,0.804578387420267,1.63
"SLOCAN RIVER NEAR CRESCENT VALLEY","1914-2022","BC","08NJ013","Flow and Level","49°27'36"" N","117°33'53"" W",49.46,-117.564722222222,7,10,4,1999-03-11,1999-10-17,25.991,38.0572222222222,42.8308888888889,12.3107143925889,1.12543392260193,"Snowfall",0.00045066737394034,319.967777777778,247,10,"Snowfall",0.001,0,99,FALSE,3330.16290844067,0.833946859334993,0.850352715350956,0.748719386445734,0.755380178144631,0.748719386445734,5.1331736269794,1.08
"SOUTH THOMPSON RIVER AT CHASE","1911-2021","BC","08LE031","Flow and Level","50°45'47"" N","119°44'35"" W",50.7630555555556,-119.743055555556,6,10,3,1999-03-17,1999-10-31,113.419333333333,171.26,180.060111111111,7.69754127750119,1.05138450958257,"Snowfall",0.00416648456564903,873.05,254,10,"Snowfall",0.001,0,97,FALSE,15864.9588297009,0.861729911646385,0.851769120263131,0.730211300857391,0.712461487900135,0.730211300857391,21.4914582046846,0.22
"SPIUS CREEK NEAR CANFORD","1911-2020","BC","08LG008","Flow and Level","50°08'10"" N","121°01'48"" W",50.1361111111111,-121.03,6,10,4,1999-09-21,1999-09-21,4.28497777777778,1.23022469135802,6.38033209876543,9.56197102020495,5.18631445425005,"Hybrid",0,40.9728333333333,228,9,"Snowfall",0.001,0,51,FALSE,765.973351242082,0.580727526210202,0.623773742466435,0.305874352664606,0.415672210433453,0.305874352664606,0.458158471717011,-1.99
"SPLIT CREEK AT THE MOUTH","1974-2022","BC","08NB016","Flow and Level","51°31'35"" N","116°53'56"" W",51.5263888888889,-116.898888888889,7,10,4,1999-03-25,1999-10-31,0.310027380952381,0.964752380952381,0.947002380952381,17.406373476997,0.98160149655969,"Snowfall",0.00250171347725533,5.39645238095238,259,10,"Snowfall",0.001,0,47,FALSE,79.3647021084637,0.745405934962754,0.750650062921145,0.601101283134372,0.611733630300008,0.601101283134372,0.116504953918194,-0.23
"ST. MARY RIVER BELOW MORRIS CREEK","1973-2021","BC","08NG077","Flow and Level","49°44'14"" N","116°26'06"" W",49.7372222222222,-116.435,7,10,4,1999-03-06,1999-09-28,1.08866222222222,2.59509222222222,3.54340333333333,26.588075476936,1.36542482112603,"Snowfall",0,28.9454333333333,244.5,9,"Snowfall",0.001,0,49,FALSE,210.99509671659,0.688072605442765,0.705708092019084,0.543493040052941,0.525252781572998,0.543493040052941,0.396582740397078,0.88
"STAVE RIVER ABOVE STAVE LAKE","1983-2021","BC","08MH147","Flow and Level","49°33'22"" N","122°19'23"" W",49.5561111111111,-122.323055555556,8,11,4,1999-03-10,1999-09-14,14.7808111111111,26.1153333333333,41.6997261904762,4.44562105310144,1.59675259198209,"Glacial",0.0848877812458712,65.7098850574713,231,9,"Snowfall",0.001,0,37,FALSE,292.786647895432,0.386437815391594,0.408856642559687,0.109156098506938,0.15101780131,0.109156098506938,3.06877220644937,1.74
"STELLAKO RIVER AT GLENANNAN","1929-2021","BC","08JB002","Flow and Level","54°00'28"" N","125°00'32"" W",54.0077777777778,-125.008888888889,7,10,3,1999-03-25,1999-10-31,7.10785057471264,9.23076666666667,9.65575555555556,9.31161324508166,1.04604047575198,"Snowfall",0.00035923284923786,66.1855555555556,248,10,"Snowfall",0.001,0,73,FALSE,4003.86690630355,0.567622190020019,0.621359962897369,0.467335221542505,0.454923838618737,0.467335221542505,2.64860951550926,-1.01
"STIKINE RIVER AT TELEGRAPH CREEK","1954-2021","BC","08CE001","Flow and Level","57°54'00"" N","131°09'34"" W",57.9,-131.159444444444,7,10,4,1999-03-31,1999-10-31,63.9466666666667,331.848275862069,323.95724137931,21.7020607450653,0.976220956814498,"Snowfall",0.00389038527885058,1387.77444444444,260,10,"Snowfall",0.001,0,60,FALSE,28947.7962237519,0.666657410964519,0.668040951783775,0.464377911972625,0.450731159651528,0.464377911972625,40.665010474016,0.2
"STUART RIVER NEAR FORT ST. JAMES","1929-2021","BC","08JE001","Flow and Level","54°25'00"" N","124°16'14"" W",54.4166666666667,-124.270555555556,6,10,3,1999-04-04,1999-10-31,49.5286666666667,93.7897777777778,93.0957777777778,6.14131434545202,0.992600472925266,"Snowfall",0.000396032868087286,304.171111111111,257,10,"Snowfall",0.001,0,87,FALSE,14239.434132239,0.716051459295023,0.721671230187054,0.609396060914562,0.608061023447883,0.609396060914562,16.7502172576173,-1.62
"SULLIVAN CREEK NEAR CANYON","1958-2022","BC","08NH115","Flow and Level","49°06'15"" N","116°26'12"" W",49.1041666666667,-116.436666666667,6,11,3,1999-01-31,1999-10-26,0.0178333333333333,0.0203088888888889,0.0225155555555556,14.0709657320872,1.10865521391837,"Snowfall",0,0.250932222222222,235,10,"Snowfall",0.001,0,58,FALSE,6.18524967566368,0.643308255423852,0.616033137951397,0.416680468725876,0.36831625796805,0.416680468725876,0.00341897164669228,-0.61
"SUMAS RIVER NEAR HUNTINGDON","1935-2021","BC","08MH029","Flow and Level","49°00'08"" N","122°13'56"" W",49.0022222222222,-122.232222222222,5,10,1,1999-08-29,1999-08-29,5.33049770114943,0.87860119047619,5.19109655172414,-Inf,5.90836503295725,"Rainfall",0,-Inf,130,8,"Rainfall",0.001,0,66,FALSE,144.793354023731,0.782148561719213,0.769311957478561,0.560867007879448,0.542062965886782,0.560867007879448,0.210206590005914,-1.08
"SURPRISE CREEK NEAR THE MOUTH","1967-2021","BC","08DA005","Flow and Level","56°06'33"" N","129°28'38"" W",56.1091666666667,-129.477222222222,8,10,4,1999-03-09,1999-10-31,1.27577222222222,12.4727555555556,12.2441555555556,36.2539464115415,0.981672053221778,"Glacial",0.168152037440422,46.2517777777778,269,10,"Snowfall",0.001,0,54,FALSE,221.370295254596,0.362237971057956,0.424753683708742,0.258286681067818,0.291872625744658,0.258286681067818,2.07291288757437,-2.55
"SWIFT RIVER NEAR SWIFT RIVER","1956-2021","BC","09AE003","Flow and Level","59°55'51"" N","131°46'07"" W",59.9308333333333,-131.768611111111,6,9,4,1999-04-07,1999-09-01,10.2733333333333,49.0867857142857,56.6122988505747,16.1744924446092,1.15331036707296,"Snowfall",0,166.165952380952,253.5,9,"Snowfall",0.001,0,64,FALSE,3404.44378479862,0.643990376234612,0.633696699184149,0.457240914292042,0.421561463697933,0.457240914292042,7.21281951529162,-0.75
"TARUNDL CREEK NEAR QUEEN CHARLOTTE","1993-2020","BC","08OA005","Flow and Level","53°14'38"" N","132°08'52"" W",53.2438888888889,-132.147777777778,4,10,3,1999-08-09,1999-08-09,0.676691111111111,0.151393827160494,1.44794444444444,1.0585824485815,9.56409169119866,"Rainfall",0,0.716333333333333,96,8,"Rainfall",0.001,0,27,FALSE,9.86084882116163,0.384972668204022,0.429837835214341,0.238214528385102,0.181026636116578,0.238214528385102,0.0290215996005757,-5.33
"TASEKO RIVER AT OUTLET OF TASEKO LAKES","1929-2021","BC","08MA003","Flow and Level","51°22'44"" N","123°37'52"" W",51.3788888888889,-123.631111111111,8,10,4,1999-04-01,1999-10-31,4.80163333333334,23.3742111111111,22.7711555555556,23.9249144388368,0.97419996111574,"Glacial",0.103876378508585,114.878666666667,281,10,"Snowfall",0.001,0,39,FALSE,1528.45784976503,0.422908838979553,0.460281693952428,0.404523287281897,0.343328272698315,0.404523287281897,5.80913640625524,-5.17
"TELKWA RIVER BELOW TSAI CREEK","1975-2022","BC","08EE020","Flow and Level","54°36'26"" N","127°29'49"" W",54.6072222222222,-127.496944444444,7,10,4,1999-03-13,1999-10-31,2.08748888888889,13.1056444444444,12.9261,20.0155955587255,0.986300220091767,"Glacial",0.0605072891372323,41.7823333333333,258,10,"Snowfall",0.001,0,47,FALSE,364.247101911198,0.543504524253301,0.567196889341895,-0.0406019406761993,0.133752974187497,-0.0406019406761993,1.43187658763011,6.51
"THAUTIL CORNER CREEK NEAR MORICE LAKE","1997-2021","BC","08ED004","Flow and Level","54°15'20"" N","127°20'58"" W",54.2555555555556,-127.349444444444,7,10,4,1999-01-25,1999-09-04,0.0256833333333333,0.0223840579710145,0.195483333333333,34.398893998815,8.73314988669472,"Hybrid",0,0.883478260869565,227,9,"Snowfall",0.001,0,24,FALSE,10.6519490941508,0.719459897893876,0.814575366927896,0.778466047708712,0.780567434046619,0.778466047708712,0.00507308876374501,-11.33
"THOMPSON RIVER NEAR SPENCES BRIDGE","1951-2021","BC","08LF051","Flow and Level","50°21'16"" N","121°23'37"" W",50.3544444444444,-121.393611111111,7,10,3,1999-03-15,1999-10-31,237.317777777778,455.451111111111,453.972222222222,9.51265532385081,0.996752914082741,"Snowfall",0.00772606222454468,2257.52222222222,253,10,"Snowfall",0.001,0,71,FALSE,55427.4922403693,0.785387998975243,0.779459800469911,0.677747940869322,0.623535295096945,0.677747940869322,66.4049307362451,-0.63
"TRAPPING CREEK NEAR THE MOUTH","1965-2020","BC","08NN019","Flow and Level","49°33'55"" N","119°03'07"" W",49.5652777777778,-119.051944444444,6,10,3,1999-09-15,1999-09-15,0.213365555555556,0.149927777777778,0.359553333333333,32.7730186586401,2.39817689998888,"Hybrid",0,6.99263333333333,229,9,"Snowfall",0.001,0,55,FALSE,148.029301770328,0.745536524547814,0.817308127628666,0.776739634278303,0.688483295247172,0.776739634278303,0.0441993323561955,-5.62
"TSABLE RIVER NEAR FANNY BAY","1960-2009","BC","08HB024","Flow","49°31'03"" N","124°50'30"" W",49.5175,-124.841666666667,6,11,3,1999-09-29,1999-09-29,7.34357894736842,1.28431403508772,13.7821314814815,1.25131395371061,10.7311226888057,"Rainfall",0,9.18912280701754,115,9,"Rainfall",0.001,0,50,FALSE,106.461450582388,0.452670679292539,0.46872919204994,0.100667389109356,0.13651589524596,0.100667389109356,0.151995545677938,2.5
"TSILCOH RIVER NEAR THE MOUTH","1975-2021","BC","08JE004","Flow and Level","54°36'38"" N","124°14'51"" W",54.6105555555556,-124.2475,5,10,3,1999-09-02,1999-09-02,0.689628888888889,0.549705555555556,1.90937333333333,23.2508885616419,3.47344740113394,"Hybrid",0,16.0344844444444,210,9,"Snowfall",0.001,0,45,FALSE,438.286048042348,0.501028561734002,0.532950159647324,0.392268744216623,0.354741857491887,0.392268744216623,0.109961164260246,-3.75
"TSITIKA RIVER BELOW CATHERINE CREEK","1974-2022","BC","08HF004","Flow and Level","50°26'25"" N","126°34'42"" W",50.4402777777778,-126.578333333333,6,11,3,1999-08-22,1999-08-22,19.5065402298851,4.82095172413793,43.1394597701149,1.34193453536656,8.94832851242231,"Rainfall",0,26.1765,121,8,"Rainfall",0.001,0,46,FALSE,370.629900702915,0.699675296533303,0.705969781412426,0.443654302377679,0.407363554118338,0.443654302377679,0.684077327484096,-0.5
"TULAMEEN RIVER AT PRINCETON","1950-2021","BC","08NL024","Flow and Level","49°27'27"" N","120°31'06"" W",49.4575,-120.518333333333,7,10,4,1999-09-20,1999-09-20,7.43407777777778,2.50309555555556,12.99375,11.5509806940112,5.19107229892231,"Hybrid",0,85.8708888888889,230,9,"Snowfall",0.001,0,72,FALSE,1776.32414574725,0.826841601118141,0.833451630453031,0.757008178010396,0.673636998883675,0.757008178010396,0.535365057149581,-0.46
"TULAMEEN RIVER BELOW VUICH CREEK","1974-2021","BC","08NL071","Flow and Level","49°27'56"" N","120°58'44"" W",49.4655555555556,-120.978888888889,7,11,4,1999-09-14,1999-09-14,2.02837,0.787684444444445,4.96954222222222,13.2568296492038,6.3090521302947,"Hybrid",0,26.8897555555556,232,9,"Snowfall",0.001,0,48,FALSE,253.78695008867,0.75194821526955,0.798590961998436,0.716603638608019,0.664176237230257,0.716603638608019,0.108499716022544,-1.69
"TUTSHI RIVER AT OUTLET OF TUTSHI LAKE","1956-2019","BC","09AA013","Flow and Level","59°56'52"" N","134°19'57"" W",59.9477777777778,-134.3325,7,10,4,1999-04-25,1999-10-31,3.04614102564103,14.2785512820513,14.1468333333333,16.3938400414143,0.990775118139364,"Snowfall",0.0141568480889734,49.9379487179487,264,10,"Snowfall",0.001,0,57,FALSE,986.899509383215,0.647784921434293,0.648598657965074,0.456662078530624,0.474766768694269,0.456662078530624,2.11766515932417,-0.58
"TUYA RIVER NEAR TELEGRAPH CREEK","1962-2021","BC","08CD001","Flow and Level","58°04'20"" N","130°49'35"" W",58.0722222222222,-130.826388888889,6,10,4,1999-03-28,1999-08-27,6.05952222222222,27.3910333333333,39.1238888888889,28.0760125935855,1.42834658381717,"Snowfall",0,170.127222222222,245,8,"Snowfall",0.001,0,58,FALSE,3547.32165349669,0.63196850115834,0.652686650581208,0.318143808873066,0.432665456878725,0.318143808873066,5.43035000521712,1.95
"TWO FORTY CREEK NEAR PENTICTON","1983-2021","BC","08NM240","Flow and Level","49°39'03"" N","119°24'00"" W",49.6508333333333,-119.4,6,11,4,1999-03-11,1999-10-05,0.00659444444444438,0.00990444444444437,0.0128044444444444,62.8980623420394,1.29279784608481,"Snowfall",0,0.414777777777778,237,10,"Snowfall",0.001,1,39,FALSE,4.90860177220505,0.786214415559928,0.777442488215417,0.618819628034856,0.508821827906745,0.618819628034856,0.00214763579117198,-1.12
"TWO MILE CREEK IN DISTRICT LOT 4834","1982-2021","BC","08EE025","Flow and Level","55°17'46"" N","127°37'14"" W",55.2961111111111,-127.620555555556,6,10,3,1999-03-10,1999-06-29,0.0636488888888889,0.113485555555556,0.17525,2.87560226241184,1.54424939052449,"Hybrid",0,0.183028888888889,209,6,"Snowfall",0.001,0,39,FALSE,19.7856026357829,0.672069335763056,0.675163684633273,0.483439056810485,0.452011514080086,0.483439056810485,0.0269052128852949,-4.27
"UCONA RIVER AT THE MOUTH","1957-2014","BC","08HC002","Flow and Level","49°42'30"" N","126°05'54"" W",49.7083333333333,-126.098333333333,7,11,4,1999-09-15,1999-09-15,14.4977391304348,5.65371212121212,30.9092028985507,1.47217957022784,5.46706345068096,"Rainfall",0.00220556129762702,21.3432753623188,133,9,"Rainfall",0.001,0,50,FALSE,188.374949980452,0.736775003293038,0.739874728125698,0.48060393150223,0.507943486631691,0.48060393150223,0.735073377042191,2.67
"VAN TINE CREEK NEAR THE MOUTH","1974-2006","BC","08JA014","Flow","53°15'48"" N","125°24'30"" W",53.2633333333333,-125.408333333333,6,10,3,1999-03-09,1999-09-01,0.11863125,0.415748888888889,0.688857777777778,27.1056178986004,1.65690828331204,"Hybrid",0,3.21557333333333,232,9,"Snowfall",0.001,0,31,FALSE,146.281499509228,0.580331632748679,0.695545844067439,0.522294010042979,0.607797969532461,0.522294010042979,0.0927518652405621,-14.39
"VANCE CREEK BELOW DEAFIES CREEK","1970-2021","BC","08LC040","Flow and Level","50°17'03"" N","118°56'49"" W",50.2841666666667,-118.946944444444,5,11,3,1999-10-11,1999-10-11,0.107744444444444,0.104762222222222,0.14606,20.0737444570486,1.39420486604586,"Snowfall",0,2.16283444444444,224,10,"Snowfall",0.001,0,44,FALSE,67.011751238263,0.631022598628784,0.746929493139778,0.637955490536803,0.656439432971529,0.637955490536803,0.0378239271045893,-2.35
"VASEUX CREEK ABOVE SOLCO CREEK","1970-2021","BC","08NM171","Flow and Level","49°14'57"" N","119°19'17"" W",49.2491666666667,-119.321388888889,6,10,4,1999-03-05,1999-09-16,0.123098888888889,0.148254444444445,0.232366666666667,39.3937755553349,1.56735042606929,"Hybrid",0,4.84933,235,9,"Snowfall",0.001,0,51,FALSE,117.8982029232,0.608032140764197,0.591727376569646,0.434863199080915,0.253277236417907,0.434863199080915,0.0412571377404482,-4.75
"WANNOCK RIVER AT OUTLET OF OWIKENO LAKE","1927-2022","BC","08FA002","Flow and Level","51°40'45"" N","127°10'45"" W",51.6791666666667,-127.179166666667,8,10,4,1999-03-24,1999-10-10,116.791888888889,355.946428571429,401.673793103448,4.87476774928244,1.12846698508971,"Glacial",0.153519768750818,569.333333333333,247,10,"Snowfall",0.001,0,68,FALSE,3916.54890754096,0.679850055742085,0.648599157593438,0.516838359043051,0.465646099316535,0.516838359043051,42.1377905495209,1.35
"WEST KETTLE RIVER NEAR MCCULLOCH","1949-2020","BC","08NN015","Flow and Level","49°42'10"" N","119°05'32"" W",49.7027777777778,-119.092222222222,6,10,3,1999-03-04,1999-09-15,0.433184444444445,0.48300888888889,1.05376,40.9120826130003,2.18165757243943,"Hybrid",0,17.7224777777778,239,9,"Snowfall",0.001,0,55,FALSE,230.071499330528,0.838268903381817,0.831469367598592,0.682100231810851,0.670147448309055,0.682100231810851,0.124888947224288,-0.86
"WEST ROAD RIVER NEAR CINEMA","1952-2021","BC","08KG001","Flow and Level","53°18'23"" N","122°53'30"" W",53.3063888888889,-122.891666666667,6,10,3,1999-03-03,1999-09-27,13.8489047619048,19.7664111111111,28.5035,10.1720599073218,1.44201695693649,"Snowfall",0,140.871888888889,224,9,"Snowfall",0.001,0,67,FALSE,12390.5731389634,0.595348972901286,0.625025037724568,0.3058986894391,0.379961721064235,0.3058986894391,5.35953486199481,-3.41
"WHITEMAN CREEK ABOVE BOULEAU CREEK","1971-2020","BC","08NM174","Flow and Level","50°12'44"" N","119°32'19"" W",50.2122222222222,-119.538611111111,6,10,3,1999-09-25,1999-09-25,0.08976,0.0724678571428571,0.151886111111111,42.1579105126899,2.09591006412257,"Hybrid",0,3.78409404761905,229,9,"Snowfall",0.001,0,48,FALSE,108.328052333083,0.678230096647792,0.705417450390574,0.632612761597321,0.568662583236195,0.632612761597321,0.0224716056947513,-8.94
